,user,job,label
5683,"Java Developer Java, Multithreading, Git, SQL Java Developer with solid background in Java, Multithreading, Git, SQL and extensive experience in Machine Learning.","Java Developer Multithreading,Banking Sector,Memory Management,Collections,Core Java Development,Design Patterns,OOPS,Java Development",1
5684,"Graphic Designer Web Design, UI/UX Design, Typography, Adobe Photoshop, Canva, Sketch, Illustrator Dedicated professional with strong expertise in Web Design, UI/UX Design, Typography, Adobe Photoshop, Canva, Sketch, Illustrator and a passion for Cloud Computing.","Graphic Designer software design,graphic designing,design,photoshop,flyers,graphics,communication skills,illustrator",1
5685,"Java Developer SQL, Maven, Hibernate, Microservices, Multithreading Experienced Java Developer with a proven track record in delivering high-quality solutions.","Java Developer Java,Hibernate,SQL Database,Springboot,Microservices,DBMS,SQL,Java Development",1
5686,"Python Developer Pandas, Data Analysis, NumPy, SQL, Git, REST APIs, Python, Flask Innovative Python Developer focused on pushing the boundaries in Machine Learning.","Marketing Executive For Buddha Cancer Blood Centre Marketing Strategy,Communication Skills,Social Media Proficiency,Team Collaboration,Event Management,Community Engagement,Engagement,Team",0
5687,"Python Developer REST APIs, Flask, Machine Learning Innovative Python Developer focused on pushing the boundaries in NLP.","Python Developer Python,Django,Pandas,Rest API,Python Development,Numpy,SQL,Flask",1
5688,"Content Creator Video Editing, Graphic Design, Podcasting Goal-oriented Content Creator with expertise in Video Editing, Graphic Design, Podcasting.","Content Creator digital marketing,content editing,photoshop,media,advertising,research,content creation,editing",1
5689,"Java Developer SQL, REST APIs, Maven Java Developer specialized in NLP, with a focus on creating impactful solutions.","Sr. Java Developer j2ee,Apache Camel,Elastic Search,spring,Java,restful,oops,sql",1
5690,"Python Developer SQL, Git, Pandas, Data Analysis, NumPy, Python, REST APIs, Django Highly skilled Python Developer committed to excellence in SQL, Git, Pandas, Data Analysis, NumPy, Python, REST APIs, Django.","Python Software Developer python,Django,Pandas,Tableau,Python Development,Numpy,Flask,Software",1
5691,"Graphic Designer Web Design, Typography, Adobe Photoshop Innovative Graphic Designer focused on pushing the boundaries in Embedded Systems.","Urgent Opening For Python Developer Python,django,rest api,flask,API,Rest,Development",0
5692,"Python Developer REST APIs, Machine Learning, Django, Python, Git Creative Python Developer who leverages REST APIs, Machine Learning, Django, Python, Git to produce effective results.","Sr. Python Developer Python,RESTful API,Azure,Docker,GCP,Django,Machine learning,ML models",1
5693,"Marketing Email Marketing, Market Research, Digital Marketing, Campaign Management, Brand Strategy Experienced Marketing with a proven track record in delivering high-quality solutions.","MARKETING Trainee digital marketing,email marketing,branding,business development,market research,media,marketing management,email campaign",1
5694,"Software Developer Python, Django, Java, C++, SQL, Node.js, JavaScript Goal-oriented Software Developer with expertise in Python, Django, Java, C++, SQL, Node.js, JavaScript.","Software Developer sql,java,python,software development,javascript,algorithms,css,web application",1
5695,"Software Developer React, Node.js, Django, Git, Python, C++, JavaScript, Java Software Developer with solid background in React, Node.js, Django, Git, Python, C++, JavaScript, Java and extensive experience in Cloud Computing.","Marketing Executive Communication Skills,attention to details,Marketing,Detailing",0
5696,"Java Developer Multithreading, Maven, Git, SQL, JUnit, Java, REST APIs, Hibernate Highly skilled Java Developer committed to excellence in Multithreading, Maven, Git, SQL, JUnit, Java, REST APIs, Hibernate.","Influencer Marketing Associate - |  WFO | Campaign Management,Social Media Marketing,B2B Marketing,campaigns,Wfo,Media,Marketing,Influencing",0
5697,"Backend Developer Node.js, Django, Java Backend Developer specialized in Cloud Computing, with a focus on creating impactful solutions.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
5698,"Python Developer Python, Django, SQL, NumPy, Git, Data Analysis, Machine Learning, Pandas Creative Python Developer who leverages Python, Django, SQL, NumPy, Git, Data Analysis, Machine Learning, Pandas to produce effective results.","Python Software Developer python,Django,Pandas,Tableau,Python Development,Numpy,Flask,Software",1
5699,"Test Engineer Java, Cypress, JUnit, JUnit, LoadRunner, API Testing, Python, Selenium Innovative Test Engineer focused on pushing the boundaries in Embedded Systems.","Test Engineer test case design,macros,test plans,UAT,GUI automation,Selenium,VB,product testing",1
5700,"Java Developer Git, SQL, Microservices Experienced Java Developer with a proven track record in delivering high-quality solutions.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
5701,"Backend Developer Java, RESTful APIs, SQL, Django, Node.js, Ruby, Flask, Python Innovative Backend Developer focused on pushing the boundaries in NLP.","Marketing Manager Marketing Activities,Digital Marketing,Marketing Strategy,Brand Marketing,Digital Advertising,Marketing Budget,Digital Campaigns,Marketing Campaigns",0
5702,"Test Engineer API Testing, Postman, Java, Cypress, JUnit Dedicated professional with strong expertise in API Testing, Postman, Java, Cypress, JUnit and a passion for Machine Learning.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
5703,"Cloud Engineer CI/CD, Terraform, Cloud Security, Google Cloud A self-motivated Cloud Engineer who enjoys problem-solving and innovation.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
5704,"Python Developer Flask, SQL, REST APIs, Pandas, Machine Learning, Data Analysis, NumPy An enthusiastic Python Developer passionate about learning and growing in the tech industry.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
5705,"Graphic Designer Sketch, Illustrator, InDesign, Canva, CorelDRAW Goal-oriented Graphic Designer with expertise in Sketch, Illustrator, InDesign, Canva, CorelDRAW.","Graphic Designer Corel Draw,Illustrator,Photoshop,Graphic Designing,Graphics,Draw,Corel,Design",1
5706,"Cloud Engineer Docker, Linux, Azure Creative Cloud Engineer who leverages Docker, Linux, Azure to produce effective results.","Cloud Platform Engineer microsoft azure,docker,cloud architecture,devops,aws,kubernetes,python,vmware",1
5707,"Embedding Specialist PyTorch, Embeddings, TensorFlow, BERT, Deep Learning Dedicated professional with strong expertise in PyTorch, Embeddings, TensorFlow, BERT, Deep Learning and a passion for Web Development.","Embedded Software Engineer 32 bit microcontrollers,C++,PDF,microsoft azure,embedded software development,Cryptography,Ruby,Python",1
5708,"Java Developer SQL, Multithreading, Maven, Java, REST APIs, Spring, Microservices Innovative Java Developer focused on pushing the boundaries in NLP.","Java Developer java,Spring,springboot,Microservices,SQL,GIT,Confluence,JIRA",1
5709,"Marketing Social Media Management, Campaign Management, PPC, Brand Strategy, Google Analytics, Market Research, SEO, Content Marketing Goal-oriented Marketing with expertise in Social Media Management, Campaign Management, PPC, Brand Strategy, Google Analytics, Market Research, SEO, Content Marketing.","Marketing Executive PPC,Integrated marketing,Social media,Market research,Brand awareness,SEM,SEO,Digital marketing",1
5710,"Backend Developer MongoDB, SQL, Python, Ruby, Java A self-motivated Backend Developer who enjoys problem-solving and innovation.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
5711,"Graphic Designer Typography, CorelDRAW, Canva, Illustrator, Adobe Photoshop, UI/UX Design, Sketch, Web Design A self-motivated Graphic Designer who enjoys problem-solving and innovation.","Sr Java Developer-Contract-Remote Java,Aws Cloud Native,Mockito,Microservices,Jenkins,Maven,JUnit,Spring Boot",0
5712,"Software Developer React, JavaScript, Flask Innovative Software Developer focused on pushing the boundaries in Embedded Systems.","Marketing Manager Marketing Activities,Digital Marketing,Marketing Strategy,Brand Marketing,Digital Advertising,Marketing Budget,Digital Campaigns,Marketing Campaigns",0
5713,"Graphic Designer Web Design, Typography, Adobe Photoshop Innovative Graphic Designer focused on pushing the boundaries in Embedded Systems.","Graphic Designer Graphics,Web technologies,Illustrator,adobe creative suite,Time management,Social media,Web development,Web designing",1
5714,"Backend Developer Node.js, SQL, Java, Django Experienced Backend Developer with a proven track record in delivering high-quality solutions.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
5715,"Java Developer Java, Spring, Hibernate, REST APIs, Maven, Multithreading, SQL, Git Dedicated professional with strong expertise in Java, Spring, Hibernate, REST APIs, Maven, Multithreading, SQL, Git and a passion for Machine Learning.","Marketing Executive Communication Skills,Presentation Skills,Public Relations,Written Communication,Presentation,Public,Relationship,Marketing",0
5716,"Content Creator SEO, Podcasting, Graphic Design A self-motivated Content Creator who enjoys problem-solving and innovation.","Content Creator Executive,Sales,Shaping,Content,Content creation",1
5717,"Test Engineer JUnit, Postman, TestNG, Java, Selenium Highly skilled Test Engineer committed to excellence in JUnit, Postman, TestNG, Java, Selenium.","Marketing Executive Promotional Campaigns,Retail Marketing,Marketing Collaterals,Digital Campaigns,Branding,Campaigns,Retail,Digital",0
5718,"Cloud Engineer AWS, Linux, Terraform Dedicated professional with strong expertise in AWS, Linux, Terraform and a passion for Machine Learning.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
5719,"Cloud Engineer Networking, AWS, Google Cloud, Cloud Security, Docker Goal-oriented Cloud Engineer with expertise in Networking, AWS, Google Cloud, Cloud Security, Docker.","Marketing Executive Communication Skills,Marketing",0
5720,"Embedding Specialist PyTorch, Sentence Transformers, TensorFlow, NLP, Embeddings, Text Preprocessing, Data Science, BERT An enthusiastic Embedding Specialist passionate about learning and growing in the tech industry.","Embedded Firmware/Software Engineers assembly language,ce,automation,mechatronics,selling skills,english,windows,tools",1
5721,"Software Developer Java, SQL, Flask, Django, React An enthusiastic Software Developer passionate about learning and growing in the tech industry.","Marketing Executive Promotional Campaigns,Marketing Campaigns,Branding,Marketing Planning,Brand Promotion,Btl,Brand Awareness,Campaigns",0
